Card,Date,Month,Time,Time Period,Amount,Amount_Range,Use Chip,Merchant Type,Merchant State_grouped,MCC_Category,Error_Group,Is Fraud?
3,2014-04-09,4,14:27,Open Hours,3.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-04-10,4,06:23,Morning,172.0,0-200,Online Transaction,online,Online,Retail and Wholesale Stores,No Error,No
3,2014-04-11,4,06:56,Morning,40.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-04-11,4,13:31,Open Hours,71.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-04-12,4,13:17,Open Hours,58.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-04-12,4,13:25,Open Hours,73.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-04-12,4,13:26,Open Hours,-73.0,Less than Zero,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-04-12,4,19:35,Evening,436.0,More than 200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2014-04-14,4,06:46,Morning,24.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-04-15,4,09:52,Open Hours,64.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2014-04-16,4,08:28,Morning,895.0,More than 200,Swipe Transaction,in-person,USA CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2014-04-16,4,09:12,Open Hours,59.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2014-04-17,4,06:53,Morning,164.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,Technical Glitch,No
3,2014-04-18,4,06:28,Morning,122.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,Insufficient Balance,No
3,2014-04-19,4,06:04,Morning,110.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-04-20,4,13:01,Open Hours,10.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-04-21,4,06:04,Morning,89.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-04-22,4,06:27,Morning,128.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-04-23,4,06:24,Morning,136.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-04-23,4,07:14,Morning,148.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-04-23,4,13:21,Open Hours,10.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-04-24,4,06:12,Morning,91.0,0-200,Online Transaction,online,Online,Retail and Wholesale Stores,No Error,No
3,2014-04-26,4,06:11,Morning,28.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-04-26,4,06:34,Morning,40.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-04-26,4,13:52,Open Hours,57.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-04-26,4,19:24,Evening,15.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-04-26,4,20:13,Evening,163.0,0-200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
3,2014-04-27,4,06:24,Morning,89.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-04-27,4,13:46,Open Hours,155.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2014-04-27,4,16:54,Open Hours,11.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-04-28,4,06:06,Morning,117.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-04-28,4,13:33,Open Hours,71.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-04-30,4,06:07,Morning,123.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-05-01,5,06:04,Morning,145.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-05-01,5,15:01,Open Hours,295.0,More than 200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-05-01,5,20:18,Evening,128.0,0-200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
3,2014-05-02,5,20:01,Evening,74.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2014-05-03,5,20:20,Evening,64.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2014-05-04,5,06:27,Morning,120.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-05-05,5,05:07,Night,162.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-05-07,5,06:14,Morning,139.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-05-07,5,20:00,Evening,93.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2014-05-09,5,21:31,Evening,34.0,0-200,Swipe Transaction,in-person,USA CA,"Entertainment, Leisure, and Recreation",No Error,No
3,2014-05-10,5,06:52,Morning,41.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-05-11,5,06:13,Morning,138.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-05-11,5,09:32,Open Hours,68.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2014-05-11,5,17:38,Evening,7.0,0-200,Online Transaction,online,Online,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2014-05-11,5,20:10,Evening,188.0,0-200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
3,2014-05-12,5,06:33,Morning,51.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-05-14,5,06:26,Morning,89.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-05-18,5,10:40,Open Hours,273.0,More than 200,Swipe Transaction,in-person,Outside US,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2014-05-18,5,12:55,Open Hours,429.0,More than 200,Swipe Transaction,in-person,Outside US,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2014-05-18,5,19:22,Evening,96.0,0-200,Swipe Transaction,in-person,Outside US,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2014-05-20,5,05:35,Night,139.0,0-200,Swipe Transaction,in-person,Outside US,Retail and Wholesale Stores,No Error,No
3,2014-05-20,5,13:13,Open Hours,15.0,0-200,Swipe Transaction,in-person,Outside US,Retail and Wholesale Stores,No Error,No
3,2014-05-22,5,06:02,Morning,124.0,0-200,Swipe Transaction,in-person,Outside US,Retail and Wholesale Stores,No Error,No
3,2014-05-23,5,06:21,Morning,125.0,0-200,Swipe Transaction,in-person,Outside US,Retail and Wholesale Stores,No Error,No
3,2014-05-23,5,06:27,Morning,95.0,0-200,Swipe Transaction,in-person,Outside US,Retail and Wholesale Stores,Insufficient Balance,No
3,2014-05-24,5,06:22,Morning,118.0,0-200,Online Transaction,online,Online,Retail and Wholesale Stores,No Error,No
3,2014-05-25,5,06:01,Morning,116.0,0-200,Swipe Transaction,in-person,Outside US,Retail and Wholesale Stores,No Error,No
3,2014-05-26,5,06:07,Morning,126.0,0-200,Swipe Transaction,in-person,Outside US,Retail and Wholesale Stores,No Error,No
3,2014-05-26,5,12:06,Open Hours,73.0,0-200,Swipe Transaction,in-person,Outside US,Retail and Wholesale Stores,No Error,No
3,2014-05-26,5,12:23,Open Hours,-73.0,Less than Zero,Swipe Transaction,in-person,Outside US,Retail and Wholesale Stores,No Error,No
3,2014-05-26,5,12:24,Open Hours,66.0,0-200,Swipe Transaction,in-person,Outside US,Retail and Wholesale Stores,No Error,No
3,2014-05-27,5,09:02,Open Hours,-429.0,Less than Zero,Swipe Transaction,in-person,Outside US,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2014-05-27,5,09:02,Open Hours,121.0,0-200,Swipe Transaction,in-person,Outside US,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2014-05-27,5,13:30,Open Hours,130.0,0-200,Swipe Transaction,in-person,Outside US,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2014-05-27,5,13:56,Open Hours,-273.0,Less than Zero,Swipe Transaction,in-person,Outside US,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2014-05-27,5,21:23,Evening,206.0,More than 200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-05-28,5,06:13,Morning,87.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-05-28,5,09:40,Open Hours,137.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2014-05-28,5,16:43,Open Hours,27.0,0-200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
3,2014-05-29,5,05:32,Night,138.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-01,6,14:46,Open Hours,62.0,0-200,Online Transaction,online,Online,Retail and Wholesale Stores,No Error,No
3,2014-06-02,6,06:09,Morning,136.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-02,6,06:39,Morning,39.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-03,6,06:04,Morning,118.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-03,6,07:16,Morning,157.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-03,6,13:18,Open Hours,11.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2014-06-04,6,06:26,Morning,130.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-04,6,20:26,Evening,187.0,0-200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
3,2014-06-05,6,06:29,Morning,153.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-06,6,06:26,Morning,128.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-07,6,06:43,Morning,24.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-08,6,13:59,Open Hours,6.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-09,6,05:43,Night,136.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-06-09,6,06:20,Morning,138.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-09,6,13:39,Open Hours,77.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-10,6,15:52,Open Hours,31.0,0-200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
3,2014-06-11,6,06:29,Morning,157.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-12,6,06:16,Morning,124.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-06-12,6,13:42,Open Hours,63.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-13,6,06:07,Morning,152.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-06-13,6,06:37,Morning,34.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-13,6,13:04,Open Hours,72.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-06-13,6,13:09,Open Hours,-71.0,Less than Zero,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-06-13,6,13:21,Open Hours,71.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-06-13,6,20:22,Evening,180.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2014-06-14,6,06:07,Morning,137.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-14,6,06:48,Morning,48.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-14,6,07:22,Morning,32.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-14,6,09:42,Open Hours,52.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2014-06-16,6,06:14,Morning,141.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-16,6,06:46,Morning,37.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-17,6,06:08,Morning,143.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-17,6,20:26,Evening,212.0,More than 200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2014-06-18,6,06:32,Morning,91.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-19,6,06:11,Morning,120.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2014-06-19,6,06:14,Morning,127.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-19,6,13:04,Open Hours,-74.0,Less than Zero,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-06-19,6,13:25,Open Hours,63.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-06-19,6,13:27,Open Hours,74.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-06-19,6,20:19,Evening,80.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2014-06-20,6,06:20,Morning,123.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-20,6,09:43,Open Hours,90.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2014-06-21,6,06:01,Morning,127.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-22,6,05:50,Night,131.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-23,6,06:30,Morning,41.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-23,6,13:41,Open Hours,74.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-24,6,06:07,Morning,140.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2014-06-24,6,15:03,Open Hours,257.0,More than 200,Swipe Transaction,in-person,USA CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2014-06-26,6,13:42,Open Hours,3.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-26,6,14:03,Open Hours,-257.0,Less than Zero,Swipe Transaction,in-person,USA CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2014-06-26,6,14:22,Open Hours,196.0,0-200,Swipe Transaction,in-person,USA CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2014-06-27,6,20:10,Evening,164.0,0-200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
3,2014-06-28,6,12:37,Open Hours,75.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-29,6,06:12,Morning,129.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-06-29,6,06:23,Morning,160.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2014-06-29,6,06:34,Morning,44.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-29,6,13:23,Open Hours,15.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2014-06-29,6,22:14,Night,150.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-06-30,6,06:28,Morning,126.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-06-30,6,06:48,Morning,40.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-01,7,06:37,Morning,38.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-02,7,06:16,Morning,134.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-02,7,11:02,Open Hours,320.0,More than 200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-07-03,7,06:04,Morning,96.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-05,7,13:39,Open Hours,69.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-06,7,06:25,Morning,116.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2014-07-06,7,06:30,Morning,33.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-06,7,07:07,Morning,47.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-06,7,13:50,Open Hours,49.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-07,7,16:33,Open Hours,96.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-08,7,06:19,Morning,93.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-09,7,06:07,Morning,123.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-10,7,06:29,Morning,122.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,Insufficient Balance,No
3,2014-07-10,7,13:07,Open Hours,70.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-10,7,13:14,Open Hours,76.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-10,7,13:24,Open Hours,-76.0,Less than Zero,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-12,7,10:13,Open Hours,165.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2014-07-13,7,13:55,Open Hours,4.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-14,7,06:38,Morning,60.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-15,7,06:03,Morning,145.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-17,7,06:10,Morning,142.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-18,7,06:08,Morning,82.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2014-07-18,7,12:16,Open Hours,224.0,More than 200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
